거래년도,거래분기,시,구,동,업무용_실거래가_연면적당평균(만원/㎡)
2014,1Q,성남,분당구,구미동,354.01213755900204
2014,1Q,성남,분당구,궁내동,268.6005909213
2014,1Q,성남,분당구,금곡동,268.1013277420383
2014,1Q,성남,분당구,삼평동,436.9637539461774
2014,1Q,성남,분당구,서현동,610.0693386766866
2014,1Q,성남,분당구,수내동,401.6409410818047
2014,1Q,성남,분당구,야탑동,281.08844161657333
2014,1Q,성남,분당구,정자동,559.7467148877927
2014,2Q,성남,분당구,구미동,443.84679612465453
2014,2Q,성남,분당구,금곡동,385.4728149352269
2014,2Q,성남,분당구,삼평동,419.7887514670037
2014,2Q,성남,분당구,서현동,335.39731682146544
2014,2Q,성남,분당구,수내동,321.4235206747417
2014,2Q,성남,분당구,야탑동,339.42955478547526
2014,2Q,성남,분당구,운중동,504.81430536451165
2014,2Q,성남,분당구,정자동,452.140886738291
2014,3Q,성남,분당구,구미동,501.35038996278286
2014,3Q,성남,분당구,금곡동,420.16806722689074
2014,3Q,성남,분당구,삼평동,706.8161023439302
2014,3Q,성남,분당구,서현동,421.3591425919287
2014,3Q,성남,분당구,수내동,358.9114495205866
2014,3Q,성남,분당구,야탑동,399.5324223883749
2014,3Q,성남,분당구,운중동,263.5335456242451
2014,4Q,성남,분당구,구미동,332.86344204499187
2014,4Q,성남,분당구,금곡동,340.40487254621394
2014,4Q,성남,분당구,삼평동,495.62039917013726
2014,4Q,성남,분당구,서현동,518.8212454155234
2014,4Q,성남,분당구,수내동,354.41581713607667
2014,4Q,성남,분당구,야탑동,202.09307324179522
2014,4Q,성남,분당구,정자동,450.5865195024415
2015,1Q,성남,분당구,구미동,165.62109469481518
2015,1Q,성남,분당구,금곡동,381.7497872134529
2015,1Q,성남,분당구,삼평동,600.4168607905966
2015,1Q,성남,분당구,서현동,435.2451667271425
2015,1Q,성남,분당구,수내동,661.6371889949902
2015,1Q,성남,분당구,야탑동,434.9669951944599
2015,1Q,성남,분당구,운중동,312.5
2015,1Q,성남,분당구,정자동,1195.6075101417757
2015,2Q,성남,분당구,구미동,147.00148738715654
2015,2Q,성남,분당구,금곡동,223.38427171650505
2015,2Q,성남,분당구,삼평동,2351.697973926355
2015,2Q,성남,분당구,서현동,335.3192242724015
2015,2Q,성남,분당구,야탑동,299.7527381998093
2015,2Q,성남,분당구,정자동,450.33062051981574
2015,3Q,성남,분당구,구미동,344.0366972477064
2015,3Q,성남,분당구,금곡동,364.1795210016377
2015,3Q,성남,분당구,삼평동,1352.1020957964902
2015,3Q,성남,분당구,서현동,360.82656700790284
2015,3Q,성남,분당구,야탑동,307.98125949179274
2015,3Q,성남,분당구,정자동,465.45786146354413
2015,4Q,성남,분당구,구미동,680.4075768439724
2015,4Q,성남,분당구,금곡동,331.6382931682512
2015,4Q,성남,분당구,삼평동,716.6239051579226
2015,4Q,성남,분당구,서현동,346.47150105410157
2015,4Q,성남,분당구,수내동,530.4383031845356
2015,4Q,성남,분당구,야탑동,378.8570631828656
2015,4Q,성남,분당구,운중동,226.52134949826163
2015,4Q,성남,분당구,이매동,334.48787728847105
2015,4Q,성남,분당구,정자동,362.92000445337777
2016,1Q,성남,분당구,구미동,309.7345132743363
2016,1Q,성남,분당구,금곡동,370.85811410655924
2016,1Q,성남,분당구,삼평동,474.2367631365134
2016,1Q,성남,분당구,서현동,339.2027201155916
2016,1Q,성남,분당구,수내동,412.6550739101134
2016,1Q,성남,분당구,야탑동,260.5419089837327
2016,1Q,성남,분당구,운중동,246.51050486485758
2016,1Q,성남,분당구,정자동,449.22486479839364
2016,2Q,성남,분당구,구미동,307.22621955640403
2016,2Q,성남,분당구,금곡동,429.10083869709376
2016,2Q,성남,분당구,삼평동,534.3349737527685
2016,2Q,성남,분당구,서현동,262.8013430361767
2016,2Q,성남,분당구,야탑동,129.15324549190595
2016,2Q,성남,분당구,정자동,495.0132214354526
2016,3Q,성남,분당구,구미동,1595.9123125340748
2016,3Q,성남,분당구,금곡동,284.47506059446357
2016,3Q,성남,분당구,서현동,537.9231311180838
2016,3Q,성남,분당구,수내동,337.979517153368
2016,3Q,성남,분당구,야탑동,337.81989051348086
2016,3Q,성남,분당구,정자동,762.2886759080252
2016,4Q,성남,분당구,구미동,548.4687241105669
2016,4Q,성남,분당구,금곡동,570.8832205448551
2016,4Q,성남,분당구,삼평동,1429.9377617818805
2016,4Q,성남,분당구,서현동,585.614349070487
2016,4Q,성남,분당구,수내동,405.5543397562478
2016,4Q,성남,분당구,야탑동,406.9849212663359
2016,4Q,성남,분당구,이매동,298.5172549534182
2016,4Q,성남,분당구,정자동,454.6314350585067
2017,1Q,성남,분당구,구미동,716.301831732958
2017,1Q,성남,분당구,궁내동,257.25184068127385
2017,1Q,성남,분당구,금곡동,477.4375453631978
2017,1Q,성남,분당구,백현동,913.1298190734136
2017,1Q,성남,분당구,삼평동,2597.6545300014486
2017,1Q,성남,분당구,서현동,465.16992888951086
2017,1Q,성남,분당구,수내동,502.8542572469801
2017,1Q,성남,분당구,야탑동,296.19512991128636
2017,1Q,성남,분당구,정자동,548.1262680309892
2017,2Q,성남,분당구,구미동,353.47910501410837
2017,2Q,성남,분당구,금곡동,473.36230265090643
2017,2Q,성남,분당구,삼평동,739.940380664612
2017,2Q,성남,분당구,서현동,368.91679748822605
2017,2Q,성남,분당구,수내동,462.8110929353973
2017,2Q,성남,분당구,야탑동,263.7593600158855
2017,2Q,성남,분당구,정자동,344.08364305413073
2017,2Q,성남,분당구,판교동,477.1642808452624
2017,3Q,성남,분당구,구미동,355.2159073272361
2017,3Q,성남,분당구,금곡동,448.08302131930833
2017,3Q,성남,분당구,삼평동,626.8345167163728
2017,3Q,성남,분당구,서현동,521.1049876468234
2017,3Q,성남,분당구,수내동,403.52646503047373
2017,3Q,성남,분당구,야탑동,441.1405223852436
2017,3Q,성남,분당구,정자동,565.5515713579231
2017,4Q,성남,분당구,구미동,367.4119797304405
2017,4Q,성남,분당구,금곡동,460.23325736853093
2017,4Q,성남,분당구,삼평동,817.4610109303576
2017,4Q,성남,분당구,서현동,603.9312023209255
2017,4Q,성남,분당구,야탑동,336.09636010331747
2017,4Q,성남,분당구,정자동,504.3478260869565
2018,1Q,성남,분당구,구미동,356.10182023291634
2018,1Q,성남,분당구,금곡동,479.40785323513666
2018,1Q,성남,분당구,삼평동,839.3554089154818
2018,1Q,성남,분당구,서현동,603.2567534212034
2018,1Q,성남,분당구,수내동,499.50545845604375
2018,1Q,성남,분당구,야탑동,428.9055694912118
2018,1Q,성남,분당구,운중동,844.2050299769222
2018,1Q,성남,분당구,정자동,673.9041410530162
2018,2Q,성남,분당구,구미동,379.5682653747399
2018,2Q,성남,분당구,금곡동,492.096282405967
2018,2Q,성남,분당구,서현동,437.77043263749056
2018,2Q,성남,분당구,수내동,280.8505184111023
2018,2Q,성남,분당구,야탑동,395.12107633173764
2018,2Q,성남,분당구,정자동,599.220977733724
2018,3Q,성남,분당구,구미동,372.0174716278717
2018,3Q,성남,분당구,금곡동,573.8542322251151
2018,3Q,성남,분당구,삼평동,816.4018486441746
2018,3Q,성남,분당구,서현동,1044.7449072636598
2018,3Q,성남,분당구,수내동,312.66988817512737
2018,3Q,성남,분당구,야탑동,406.34796661559665
2018,3Q,성남,분당구,운중동,416.6666666666667
2018,3Q,성남,분당구,정자동,525.9104957984085
2018,4Q,성남,분당구,구미동,374.98032723660293
2018,4Q,성남,분당구,금곡동,540.7408377701915
2018,4Q,성남,분당구,삼평동,482.62221801813496
2018,4Q,성남,분당구,서현동,399.39230810551976
2018,4Q,성남,분당구,수내동,374.96369116735514
2018,4Q,성남,분당구,야탑동,428.1656567054407
2018,4Q,성남,분당구,정자동,635.7980295719331
2019,1Q,성남,분당구,구미동,429.90465787780687
2019,1Q,성남,분당구,금곡동,360.89083052376657
2019,1Q,성남,분당구,삼평동,782.8977184387334
2019,1Q,성남,분당구,서현동,394.7368421052632
2019,1Q,성남,분당구,수내동,489.69627568683154
2019,1Q,성남,분당구,야탑동,467.1531367183541
2019,2Q,성남,분당구,구미동,261.3931863867383
2019,2Q,성남,분당구,금곡동,426.42677726502717
2019,2Q,성남,분당구,서현동,548.9571553745976
2019,2Q,성남,분당구,수내동,518.0498762237522
2019,2Q,성남,분당구,야탑동,508.7950813837033
2019,3Q,성남,분당구,구미동,416.94689192924085
2019,3Q,성남,분당구,금곡동,491.89403424078705
2019,3Q,성남,분당구,삼평동,419.54833214171737
2019,3Q,성남,분당구,서현동,384.03860209295306
2019,3Q,성남,분당구,수내동,591.3978494623657
2019,3Q,성남,분당구,야탑동,450.7563025210084
2019,3Q,성남,분당구,운중동,382.39169439513404
2019,3Q,성남,분당구,정자동,540.5344935412219
2019,4Q,성남,분당구,구미동,358.08384335869465
2019,4Q,성남,분당구,금곡동,520.6018362364005
2019,4Q,성남,분당구,서현동,823.8674695919946
2019,4Q,성남,분당구,수내동,404.14479533775875
2019,4Q,성남,분당구,야탑동,444.6235158012862
2019,4Q,성남,분당구,운중동,461.4616855648897
2019,4Q,성남,분당구,정자동,467.506109561799
2020,1Q,성남,분당구,구미동,428.63788863794866
2020,1Q,성남,분당구,금곡동,625.0144540757096
2020,1Q,성남,분당구,삼평동,672.7662803788428
2020,1Q,성남,분당구,서현동,533.689126084056
2020,1Q,성남,분당구,수내동,586.7007243887483
2020,1Q,성남,분당구,야탑동,356.13206792714317
2020,1Q,성남,분당구,정자동,466.73599490752554
2020,2Q,성남,분당구,구미동,418.40127175518023
2020,2Q,성남,분당구,금곡동,499.562804846625
2020,2Q,성남,분당구,삼평동,803.2850636901055
2020,2Q,성남,분당구,서현동,352.0495136047174
2020,2Q,성남,분당구,수내동,467.2897196261682
2020,2Q,성남,분당구,야탑동,445.23376488899083
2020,2Q,성남,분당구,정자동,235.4265334145075
2020,3Q,성남,분당구,구미동,460.11772475947953
2020,3Q,성남,분당구,금곡동,530.3593864773387
2020,3Q,성남,분당구,삼평동,813.0483146711916
2020,3Q,성남,분당구,서현동,598.2905982905983
2020,3Q,성남,분당구,수내동,428.6860870879262
2020,3Q,성남,분당구,야탑동,401.4038119939147
2020,3Q,성남,분당구,정자동,329.30064048651093
2020,4Q,성남,분당구,구미동,374.7163493042579
2020,4Q,성남,분당구,금곡동,584.5128528714769
2020,4Q,성남,분당구,삼평동,921.8432050977865
2020,4Q,성남,분당구,서현동,424.406604747162
2020,4Q,성남,분당구,수내동,314.92980554591867
2020,4Q,성남,분당구,야탑동,377.07680334026645
2020,4Q,성남,분당구,운중동,540.8736135834588
2020,4Q,성남,분당구,정자동,619.7364369764305
2021,1Q,성남,분당구,구미동,436.53726466741233
2021,1Q,성남,분당구,금곡동,649.677729703618
2021,1Q,성남,분당구,삼평동,583.2995499007297
2021,1Q,성남,분당구,서현동,436.07290621086526
2021,1Q,성남,분당구,수내동,536.7384613211507
2021,1Q,성남,분당구,야탑동,270.27027027027026
2021,1Q,성남,분당구,정자동,591.9126986878132
2021,2Q,성남,분당구,구미동,591.5502303215845
2021,2Q,성남,분당구,금곡동,714.700375062086
2021,2Q,성남,분당구,백현동,888.2521489971347
2021,2Q,성남,분당구,삼평동,1647.5604474315285
2021,2Q,성남,분당구,서현동,468.53510733149375
2021,2Q,성남,분당구,수내동,463.3251253950541
2021,2Q,성남,분당구,야탑동,481.88233503005404
2021,2Q,성남,분당구,정자동,351.06382978723406
2021,3Q,성남,분당구,구미동,434.8797704805365
2021,3Q,성남,분당구,금곡동,872.0086967283133
2021,3Q,성남,분당구,삼평동,1163.4863979148963
2021,3Q,성남,분당구,서현동,545.7497266505628
2021,3Q,성남,분당구,수내동,568.9635672583557
2021,3Q,성남,분당구,야탑동,604.555421309348
2021,4Q,성남,분당구,구미동,527.0195455967247
2021,4Q,성남,분당구,금곡동,545.1493952862622
2021,4Q,성남,분당구,삼평동,960.3882144033054
2021,4Q,성남,분당구,서현동,458.01387985943086
2021,4Q,성남,분당구,수내동,30.892801977139328
2021,4Q,성남,분당구,야탑동,551.3994269768831
2022,1Q,성남,분당구,구미동,524.354367713
2022,1Q,성남,분당구,금곡동,728.3382255627824
2022,1Q,성남,분당구,삼평동,678.4141110583167
2022,1Q,성남,분당구,서현동,500.505431982695
2022,1Q,성남,분당구,수내동,603.1146993272747
2022,1Q,성남,분당구,야탑동,473.7447854930821
2022,1Q,성남,분당구,정자동,1663.9123326867473
2022,2Q,성남,분당구,구미동,410.7379017832008
2022,2Q,성남,분당구,금곡동,638.0200641073487
2022,2Q,성남,분당구,삼평동,668.9894003503247
2022,2Q,성남,분당구,서현동,485.5986055048935
2022,2Q,성남,분당구,수내동,689.87351623785
2022,2Q,성남,분당구,야탑동,437.73312211117724
2022,2Q,성남,분당구,운중동,575.9803921568628
2022,2Q,성남,분당구,정자동,1182.9339490598177
2022,3Q,성남,분당구,구미동,456.04872089313585
2022,3Q,성남,분당구,금곡동,507.8841217455079
2022,3Q,성남,분당구,삼평동,637.0441282096563
2022,3Q,성남,분당구,서현동,607.1208521548281
2022,3Q,성남,분당구,야탑동,376.2793497892836
2022,4Q,성남,분당구,구미동,375.274452871531
2022,4Q,성남,분당구,금곡동,486.88074182954716
2022,4Q,성남,분당구,삼평동,1139.5171938797828
2022,4Q,성남,분당구,서현동,989.010989010989
2022,4Q,성남,분당구,수내동,387.10248485237963
2022,4Q,성남,분당구,야탑동,516.6957308015242
2022,4Q,성남,분당구,운중동,278.7727887207766
2023,1Q,성남,분당구,구미동,359.9205926731592
2023,1Q,성남,분당구,금곡동,576.271186440678
2023,1Q,성남,분당구,삼평동,1235.5845516820386
2023,1Q,성남,분당구,서현동,400.6174558696766
2023,1Q,성남,분당구,수내동,515.0554675118859
2023,1Q,성남,분당구,정자동,795.9805077834429
2023,2Q,성남,분당구,구미동,710.9481511418677
2023,2Q,성남,분당구,금곡동,422.88557213930346
2023,2Q,성남,분당구,백현동,786.5046339326324
2023,2Q,성남,분당구,삼평동,1494.7810015825637
2023,2Q,성남,분당구,서현동,647.0970672286339
2023,2Q,성남,분당구,수내동,1769.5635076681085
2023,2Q,성남,분당구,야탑동,678.1631466770006
2023,2Q,성남,분당구,정자동,739.1304347826087
2023,3Q,성남,분당구,구미동,565.4120446084956
2023,3Q,성남,분당구,금곡동,568.7015560010683
2023,3Q,성남,분당구,삼평동,1182.1913260476613
2023,3Q,성남,분당구,서현동,381.2919608138309
2023,3Q,성남,분당구,야탑동,494.18929152089004
2023,4Q,성남,분당구,구미동,588.0266349466766
2023,4Q,성남,분당구,금곡동,526.4625246198439
2023,4Q,성남,분당구,삼평동,1282.3360518759907
2023,4Q,성남,분당구,서현동,598.7225888136952
2023,4Q,성남,분당구,수내동,413.1170705993871
2023,4Q,성남,분당구,야탑동,324.3243243243243
2024,1Q,성남,분당구,구미동,438.7974617487924
2024,1Q,성남,분당구,금곡동,693.2459385386039
2024,1Q,성남,분당구,삼평동,1289.9360518788753
2024,1Q,성남,분당구,서현동,619.8118428334255
2024,1Q,성남,분당구,수내동,700.1166861143523
2024,1Q,성남,분당구,야탑동,587.5887364162346
2024,1Q,성남,분당구,정자동,646.3169474310989
2024,2Q,성남,분당구,구미동,508.34852345994074
2024,2Q,성남,분당구,금곡동,654.8365503652553
2024,2Q,성남,분당구,삼평동,1096.7985663081172
2024,2Q,성남,분당구,수내동,647.1083277093782
2024,2Q,성남,분당구,야탑동,306.03394346388814
2024,2Q,성남,분당구,정자동,778.3285503087226
2024,3Q,성남,분당구,구미동,431.1066036482421
2024,3Q,성남,분당구,금곡동,626.0661347004395
2024,3Q,성남,분당구,삼평동,1684.2453508201431
2024,3Q,성남,분당구,서현동,368.10785062310424
2024,3Q,성남,분당구,수내동,686.0608717775013
2024,3Q,성남,분당구,야탑동,361.6898148148148
2024,3Q,성남,분당구,정자동,737.3835057323247
2014,1Q,서울,강남구,대치동,365.933209234245
2014,1Q,서울,강남구,삼성동,1027.4409700063818
2014,1Q,서울,강남구,수서동,480.40455120101143
2014,1Q,서울,강남구,역삼동,428.64223410366384
2014,1Q,서울,강남구,청담동,518.22573561704
2014,1Q,서울,강동구,명일동,365.051277294071
2014,1Q,서울,강동구,성내동,348.96437501089804
2014,1Q,서울,강동구,천호동,167.19612104999163
2014,1Q,서울,강북구,미아동,2020.2020202020203
2014,1Q,서울,강북구,번동,293.10900723979245
2014,1Q,서울,강서구,화곡동,479.0080029874165
2014,1Q,서울,관악구,봉천동,363.59075851439667
2014,1Q,서울,관악구,신림동,424.9273564735216
2014,1Q,서울,광진구,구의동,544.5981748601707
2014,1Q,서울,광진구,자양동,249.16841874850718
2014,1Q,서울,구로구,구로동,220.69713529807393
2014,1Q,서울,구로구,신도림동,256.06582150952903
2014,1Q,서울,금천구,가산동,381.08458790295833
2014,1Q,서울,금천구,독산동,249.37655860349128
2014,1Q,서울,금천구,시흥동,331.729367162438
2014,1Q,서울,노원구,공릉동,342.563516985441
2014,1Q,서울,노원구,상계동,406.5040650406504
2014,1Q,서울,노원구,월계동,265.4428181592657
2014,1Q,서울,노원구,중계동,53.62505362505363
2014,1Q,서울,도봉구,쌍문동,418.16009557945046
2014,1Q,서울,도봉구,창동,181.65304268846504
2014,1Q,서울,동대문구,답십리동,185.67380044952606
2014,1Q,서울,동작구,신대방동,254.89396411092986
2014,1Q,서울,마포구,공덕동,446.6313100306237
2014,1Q,서울,마포구,노고산동,337.4019725739886
2014,1Q,서울,마포구,도화동,308.7792986387279
2014,1Q,서울,마포구,성산동,472.22222222222223
2014,1Q,서울,마포구,신공덕동,543.7055625261397
2014,1Q,서울,마포구,아현동,386.05442176870747
2014,1Q,서울,마포구,중동,432.6364692218351
2014,1Q,서울,서대문구,연희동,331.1310012776307
2014,1Q,서울,서대문구,창천동,371.4338457045293
2014,1Q,서울,서초구,방배동,350.6528179688577
2014,1Q,서울,서초구,서초동,692.5782755539251
2014,1Q,서울,서초구,양재동,170.11733203637257
2014,1Q,서울,서초구,잠원동,747.8005865102639
2014,1Q,서울,성동구,성수동2가,61.367204224347084
2014,1Q,서울,성동구,옥수동,330.8641975308642
2014,1Q,서울,성북구,정릉동,205.23964747072318
2014,1Q,서울,송파구,가락동,411.5759195715911
2014,1Q,서울,송파구,문정동,325.1570428073513
2014,1Q,서울,송파구,송파동,397.51552795031057
2014,1Q,서울,송파구,신천동,655.5646946743219
2014,1Q,서울,송파구,잠실동,5854.241338112306
2014,1Q,서울,양천구,목동,359.24834193072957
2014,1Q,서울,양천구,신정동,260.0345560871877
2014,1Q,서울,영등포구,양평동1가,467.5467546754676
2014,1Q,서울,영등포구,여의도동,419.9249773529377
2014,1Q,서울,영등포구,영등포동2가,196.73365461099564
2014,1Q,서울,은평구,대조동,337.45781777277836
2014,1Q,서울,은평구,불광동,264.68158006610537
2014,1Q,서울,종로구,당주동,593.6223048609861
2014,1Q,서울,종로구,부암동,310.12100705993083
2014,1Q,서울,종로구,창신동,365.26726181767015
2014,1Q,서울,중구,순화동,520.7884949993428
2014,1Q,서울,중구,오장동,371.8182200918244
2014,1Q,서울,중구,장교동,578.1205138006192
2014,1Q,서울,중구,장충동2가,225.33331772583082
2014,1Q,서울,중구,저동2가,585.6781647655533
2014,1Q,서울,중구,충무로3가,633.8932430614417
2014,1Q,서울,중구,회현동1가,609.6566314529487
2014,1Q,서울,중랑구,상봉동,272.16610549943886
2014,1Q,서울,중랑구,신내동,132.97872340425533
2014,2Q,서울,강남구,논현동,666.9802112381498
2014,2Q,서울,강남구,대치동,478.16478373835355
2014,2Q,서울,강남구,도곡동,879.3969849246231
2014,2Q,서울,강남구,삼성동,425.205191426385
2014,2Q,서울,강남구,수서동,568.9001264222503
2014,2Q,서울,강남구,신사동,219.72088438499748
2014,2Q,서울,강남구,역삼동,666.48757922879
2014,2Q,서울,강남구,청담동,219.7850235243909
2014,2Q,서울,강동구,명일동,397.3919582491536
2014,2Q,서울,강동구,성내동,381.7544888060445
2014,2Q,서울,강동구,천호동,7.809013833110218
2014,2Q,서울,강서구,가양동,297.9693497689527
2014,2Q,서울,강서구,등촌동,377.07390648567116
2014,2Q,서울,관악구,봉천동,407.84640768122915
2014,2Q,서울,관악구,신림동,410.2564102564103
2014,2Q,서울,광진구,구의동,469.93117062313945
2014,2Q,서울,구로구,고척동,414.1704070428233
2014,2Q,서울,구로구,구로동,302.8220541212354
2014,2Q,서울,구로구,신도림동,237.22237331157646
2014,2Q,서울,구로구,온수동,293.5987903225806
2014,2Q,서울,금천구,가산동,397.1499414473005
2014,2Q,서울,금천구,시흥동,352.1434820647419
2014,2Q,서울,노원구,상계동,785.7277998880368
2014,2Q,서울,노원구,중계동,368.62957937584804
2014,2Q,서울,동대문구,답십리동,265.97066865523243
2014,2Q,서울,동대문구,청량리동,111.70304907035789
2014,2Q,서울,마포구,공덕동,980.7477153086352
2014,2Q,서울,마포구,노고산동,587.2032298247742
2014,2Q,서울,마포구,도화동,229.06793048973145
2014,2Q,서울,마포구,마포동,301.51222576707397
2014,2Q,서울,마포구,망원동,657.8947368421052
2014,2Q,서울,마포구,상암동,939.5177453008585
2014,2Q,서울,마포구,서교동,752.289294145114
2014,2Q,서울,마포구,아현동,416.6666666666667
2014,2Q,서울,서대문구,연희동,385.1540616246499
2014,2Q,서울,서대문구,충정로3가,308.9192295227266
2014,2Q,서울,서초구,반포동,1367.4851820491108
2014,2Q,서울,서초구,서초동,371.05853759497614
2014,2Q,서울,서초구,잠원동,328.95169673285176
2014,2Q,서울,성북구,동선동1가,436.6230255183312
2014,2Q,서울,성북구,동선동4가,539.8854120758043
2014,2Q,서울,성북구,성북동1가,404.2715484363082
2014,2Q,서울,송파구,가락동,283.56025921568437
2014,2Q,서울,송파구,문정동,492.5708811133522
2014,2Q,서울,송파구,방이동,130.14985826537415
2014,2Q,서울,송파구,신천동,619.047619047619
2014,2Q,서울,송파구,오금동,256.0429722470904
2014,2Q,서울,양천구,목동,1417.6928062216462
2014,2Q,서울,양천구,신정동,469.5642311716455
2014,2Q,서울,영등포구,당산동2가,388.5135135135135
2014,2Q,서울,영등포구,대림동,185.6665428889714
2014,2Q,서울,영등포구,문래동5가,248.47870182555783
2014,2Q,서울,영등포구,여의도동,398.05103164171067
2014,2Q,서울,용산구,갈월동,364.2908006320438
2014,2Q,서울,용산구,원효로3가,307.41110003323365
2014,2Q,서울,용산구,이태원동,602.1780909673287
2014,2Q,서울,용산구,한강로2가,852.0790729379687
2014,2Q,서울,용산구,한강로3가,430.9081820845615
2014,2Q,서울,은평구,대조동,305.9617547806524
2014,2Q,서울,은평구,불광동,214.82277121374867
2014,2Q,서울,은평구,응암동,303.72681004761125
2014,2Q,서울,종로구,견지동,658.4837574677721
2014,2Q,서울,종로구,부암동,326.0732228545769
2014,2Q,서울,종로구,신문로1가,874.3672342383801
2014,2Q,서울,종로구,장사동,268.5546875
2014,2Q,서울,종로구,창신동,233.24554672606382
2014,2Q,서울,중구,신당동,857.066513753103
2014,2Q,서울,중구,오장동,85.83138424564943
2014,2Q,서울,중구,을지로2가,4700.854700854701
2014,2Q,서울,중구,을지로4가,371.46557833769157
2014,2Q,서울,중구,을지로6가,410.5090311986864
2014,2Q,서울,중구,을지로7가,122.36784760099096
2014,2Q,서울,중구,장교동,516.795865633075
2014,2Q,서울,중구,중림동,755.3638513261886
2014,2Q,서울,중구,충무로3가,570.9709904712231
2014,2Q,서울,중구,충무로4가,495.4388172381252
2014,2Q,서울,중랑구,상봉동,264.4500561167228
2014,2Q,서울,중랑구,신내동,381.88761593016915
2014,3Q,서울,강남구,논현동,38.709427681111734
2014,3Q,서울,강남구,대치동,365.68606970171476
2014,3Q,서울,강남구,도곡동,400.9758201471817
2014,3Q,서울,강남구,삼성동,10819.201974320995
2014,3Q,서울,강남구,세곡동,431.46997929606624
2014,3Q,서울,강남구,수서동,592.9363237947924
2014,3Q,서울,강남구,신사동,846.4533604198408
2014,3Q,서울,강남구,역삼동,821.7010646556123
2014,3Q,서울,강남구,청담동,1304.8150232819935
2014,3Q,서울,강동구,길동,326.02933272681685
2014,3Q,서울,강동구,명일동,364.4816158278387
2014,3Q,서울,강동구,천호동,343.878954607978
2014,3Q,서울,강북구,수유동,698.0788065998644
2014,3Q,서울,강서구,등촌동,306.69682510173305
2014,3Q,서울,강서구,마곡동,361.9327832764616
2014,3Q,서울,강서구,방화동,973.0207872622733
2014,3Q,서울,강서구,화곡동,225.46419098143235
2014,3Q,서울,관악구,봉천동,407.81600466879013
2014,3Q,서울,광진구,구의동,568.1483662054754
2014,3Q,서울,구로구,구로동,301.3160172341028
2014,3Q,서울,구로구,신도림동,393.0997730176094
2014,3Q,서울,금천구,가산동,399.7579484186405
2014,3Q,서울,금천구,독산동,290.53125
2014,3Q,서울,금천구,시흥동,376.13165438523384
2014,3Q,서울,노원구,상계동,489.2522098835348
2014,3Q,서울,노원구,월계동,245.36925667548712
2014,3Q,서울,도봉구,창동,272.0471022812157
2014,3Q,서울,동작구,노량진동,1019.0360010213055
2014,3Q,서울,동작구,신대방동,267.54318911481425
2014,3Q,서울,마포구,공덕동,663.2049571859427
2014,3Q,서울,마포구,노고산동,554.7174264076411
2014,3Q,서울,마포구,대흥동,438.76262626262627
2014,3Q,서울,마포구,도화동,212.7924884992487
2014,3Q,서울,마포구,서교동,419.7530864197531
2014,3Q,서울,마포구,아현동,336.73469387755097
2014,3Q,서울,서대문구,창천동,1215.1067323481118
2014,3Q,서울,서초구,반포동,4068.6586141131593
2014,3Q,서울,서초구,서초동,482.9442360759427
2014,3Q,서울,서초구,양재동,249.77698483496877
2014,3Q,서울,서초구,잠원동,2455.5160142348755
2014,3Q,서울,성동구,성수동1가,1114.413075780089
2014,3Q,서울,성동구,성수동2가,383.058807854371
2014,3Q,서울,성동구,용답동,494.00901791007243
2014,3Q,서울,송파구,가락동,488.92603393788414
2014,3Q,서울,송파구,문정동,431.72260276110967
2014,3Q,서울,송파구,방이동,427.78686609020804
2014,3Q,서울,송파구,송파동,351.9328275466856
2014,3Q,서울,송파구,신천동,1975.3086419753088
2014,3Q,서울,양천구,신정동,306.6618025653588
2014,3Q,서울,영등포구,당산동2가,259.25925925925924
2014,3Q,서울,영등포구,당산동3가,284.2448735950364
2014,3Q,서울,영등포구,대림동,380.4692454026633
2014,3Q,서울,영등포구,도림동,410.568413886998
2014,3Q,서울,영등포구,양평동1가,417.4917491749175
2014,3Q,서울,영등포구,여의도동,357.1409919855468
2014,3Q,서울,용산구,동빙고동,265.37997587454765
2014,3Q,서울,용산구,이태원동,514.3277002204262
2014,3Q,서울,은평구,녹번동,417.8763998340938
2014,3Q,서울,은평구,대조동,307.13170223841746
2014,3Q,서울,종로구,당주동,467.00914003602645
2014,3Q,서울,종로구,서린동,1104.4650269451893
2014,3Q,서울,종로구,신문로2가,474.2458174153603
2014,3Q,서울,종로구,장사동,247.2992320708057
2014,3Q,서울,종로구,창신동,341.45542291365166
2014,3Q,서울,종로구,효제동,497.93805387382645
2014,3Q,서울,중구,만리동1가,481.7265078039694
2014,3Q,서울,중구,신당동,903.3232872348186
2014,3Q,서울,중구,오장동,400.3927322946787
2014,3Q,서울,중구,을지로6가,531.4547027561488
2014,3Q,서울,중구,저동2가,587.2267466780969
2014,3Q,서울,중구,주교동,839.4739296707397
2014,3Q,서울,중구,중림동,445.6052925036315
2014,3Q,서울,중구,충무로3가,670.4069700905991
2014,3Q,서울,중랑구,면목동,247.74840420880818
2014,3Q,서울,중랑구,상봉동,70.14590347923681
2014,4Q,서울,강남구,논현동,416.4987236329437
2014,4Q,서울,강남구,대치동,527.4092260680102
2014,4Q,서울,강남구,도곡동,784.9293563579278
2014,4Q,서울,강남구,삼성동,676.3085652451385
2014,4Q,서울,강남구,신사동,448.2323232323232
2014,4Q,서울,강남구,역삼동,691.1523043023382
